Age,Sex
181,8
117,2
77,2
46,1
29,1
217,9
32,1
66,2
72,3
89,4
94,3
131,7
29,2
62,1
150,4
100,2
56,1
46,1
47,2
42,2
122,5
28,1
22,1
141,4
115,5
88,5
29,2
106,4
447,16
98,2
169,6
116,4
139,4
62,3
152,6
40,1
40,2
40,2
137,7
60,4
46,2
55,2
17,1
304,11
74,2
26,2
275,13
65,4
171,4
51,2
67,1
63,4
39,2
37,1
74,1
90,4
16,1
111,7
6,2
159,5
64,2
152,9
19,2
28,1
97,5
53,1
38,1
69,1
142,6
39,1
44,1
78,1
70,2
168,6
55,2
33,1
92,3
124,4
-1,2
188,6
23,2
123,2
442,19
150,5
33,1
86,4
125,3
31,3
98,4
23,2
174,7
230,9
191,5
217,5
257,7
82,4
78,2
-1,1
108,4
133,6
42,1
44,4
78,1
52,3
71,3
269,7
35,2
67,3
67,2
74,2
36,1
23,2
115,7
145,4
87,3
23,2
140,2
199,8
190,6
55,3
43,1
80,7
42,5
47,1
221,17
200,4
125,11
31,1
21,1
183,9
48,2
6,1
86,2
159,6
60,2
95,2
16,1
366,12
17,1
77,2
167,7
50,2
122,3
96,2
158,11
100,4
109,4
51,4
150,9
74,4
29,1
17,1
20,2
82,2
233,7
193,6
12,1
120,4
71,1
88,3
34,2
31,1
143,7
44,2
98,4
41,2
237,8
134,6
12,1
62,3
295,13
20,2
44,2
140,8
82,3
3,1
18,1
167,8
63,2
8,3
36,1
44,5
23,2
-1,2
59,4
79,3
36,1
42,1
36,2
142,5
11,2
48,2
43,3
27,1
17,1
34,1
9,1
25,1
25,1
85,3
61,1
53,1
45,2
30,2
40,2
117,3
19,2
12,1
88,3
40,2
17,2
10,1
55,1
47,2
32,1
58,2
37,1
79,5
23,1
14,1
85,3
50,3
151,7
82,2
57,2
20,1
47,2
72,2
55,1
30,1
25,1
80,2
18,2
86,5
49,2
17,1
22,1
38,1
26,2
68,6
36,3
-1,1
61,1
31,1
71,3
22,1
28,2
26,1
22,2
276,6
47,1
15,1
78,3
13,2
188,4
45,2
104,2
110,5
12,2
40,1
36,2
185,6
25,1
27,1
161,8
211,8
104,3
52,1
233,9
33,1
43,1
83,3
82,6
72,3
12,2
48,2
22,2
162,8
81,1
53,2
47,1
-1,2
147,6
60,1
43,2
186,7
78,2
63,2
70,4
25,2
34,1
48,2
81,1
54,1
49,2
63,2
44,1
93,4
96,4
48,4
88,2
19,1
89,2
32,1
71,2
83,2
19,1
70,4
77,2
39,1
41,1
91,3
161,3
66,2
40,2
3,1
53,1
3,1
112,2
20,1
153,4
19,2
128,5
39,1
51,3
40,1
480,15
-1,2
72,2
59,4
69,2
10,1
97,2
57,3
47,4
25,2
36,3
98,2
47,2
120,5
78,1
39,2
49,2
49,1
85,3
-1,1
67,4
49,2
60,3
93,2
50,2
98,3
295,9
61,3
3,1
53,1
40,6
104,4
12,1
144,5
78,5
27,1
18,1
17,1
26,1
55,3
125,4
10,1
145,7
82,2
138,5
12,2
106,3
37,1
57,1
74,6
16,1
130,6
30,2
25,1
55,3
281,11
24,2
52,1
7,3
183,6
128,5
22,1
33,3
55,1
76,3
239,10
36,3
23,1
86,5
117,6
45,1
82,1
76,2
49,1
33,3
81,4
84,2
64,3
132,3
22,3
37,3
6,1
46,1
31,1
67,3
64,2
36,1
27,2
300,8
42,2
53,1
52,4
22,1
143,4
100,5
57,3
27,1
166,10
49,1
316,8
11,2
9,1
18,2
51,1
47,4
101,4
67,3
118,7
14,1
66,1
23,1
83,3
16,1
30,1
12,1
28,2
50,3
72,2
23,2
60,1
28,1
90,3
21,1
39,5
18,1
37,1
126,3
18,1
31,2
46,5
68,6
18,2
71,2
49,1
13,2
61,1
5,1
48,2
106,4
58,2
140,5
26,2
29,2
106,5
38,1
55,4
23,2
96,3
48,2
104,12
41,3
19,1
105,4
21,1
30,1
24,1
24,2
71,7
128,4
28,2
46,1
25,1
20,2
37,2
18,1
25,1
25,1
18,1
27,1
71,2
41,1
20,1
43,1
102,2
57,2
40,2
23,1
99,2
13,1
39,1
82,3
55,2
95,4
56,2
129,4
30,2
74,3
23,1
40,2
51,2
64,2
55,2
61,2
128,7
29,1
131,5
50,1
40,1
75,4
139,4
48,2
22,2
-1,2
83,3
39,2
21,1
229,12
54,1
46,1
64,2
58,3
70,3
40,3
73,1
32,1
143,4
10,1
19,1
48,1
2,1
32,2
76,3
42,1
212,6
45,1
65,4
178,8
36,2
104,2
87,1
81,4
160,3
99,3
42,1
3,1
82,5
44,1
39,4
154,5
238,8
150,4
114,3
65,1
61,2
160,8
59,1
21,1
267,8
21,1
152,4
29,1
56,7
130,6
82,4
55,2
13,1
14,1
28,3
130,3
125,6
60,1
92,2
227,7
17,1
68,1
24,1
14,1
259,11
20,1
44,2
32,1
130,8
27,2
200,10
3,1
111,7
23,1
71,3
218,7
74,2
54,2
158,3
31,2
152,5
226,5
116,2
14,2
270,8
57,1
19,1
45,2
46,2
67,2
42,5
69,2
33,1
76,2
132,3
151,8
65,4
263,10
151,5
40,1
34,2
106,4
78,2
66,7
113,10
52,4
106,3
123,5
75,3
85,6
45,1
8,1
73,2
70,2
51,4
13,1
39,2
65,1
160,10
28,1
64,2
14,2
37,3
46,1
48,2
13,2
142,12
23,2
110,10
19,1
53,2
163,10
50,1
201,9
46,1
53,2
36,2
72,3
76,2
140,5
92,4
67,4
59,2
119,3
47,4
122,5
44,1
227,10
24,1
134,5
80,1
133,5
9,2
46,1
241,9
41,1
29,1
75,2
135,4
111,8
20,1
11,2
34,2
60,2
30,1
23,1
112,3
24,1
135,4
15,1
58,2
57,4
33,1
51,2
6,2
63,3
85,2
68,3
44,2
52,2
70,2
140,10
39,2
130,5
79,4
79,2
48,2
19,1
25,2
44,2
38,1
63,2
93,7
26,1
80,2
64,3
46,1
58,1
110,5
30,1
27,3
21,1
20,1
22,2
48,4
54,1
20,1
24,1
36,1
25,2
17,1
105,2
45,2
76,2
63,4
274,8
73,2
182,4
17,1
21,1
38,2
30,1
27,2
45,2
83,4
70,2
23,3
59,1
-1,1
22,1
30,2
72,2
41,1
93,2
48,1
39,1
42,1
31,1
87,2
41,2
16,1
41,1
39,3
18,1
92,3
40,1
69,2
61,1
136,5
42,1
69,3
47,1
50,2
110,5
116,7
68,3
37,2
38,2
45,1
38,1
13,1
83,2
2525,56
39,2
24,1
30,2
80,1
281,12
275,11
145,4
22,1
86,1
57,1
26,1
71,2
36,1
88,6
20,1
66,4
160,5
23,1
45,2
80,1
15,1
19,1
44,1
136,5
67,2
110,2
257,6
55,2
9,2
53,2
77,5
36,1
128,2
100,4
29,1
38,2
71,2
105,3
70,3
81,5
59,3
89,2
97,4
41,3
1012,23
8,2
111,4
42,1
27,2
139,4
129,6
16,1
45,1
42,1
31,3
112,6
55,3
62,3
34,1
46,1
73,1
22,3
70,2
58,4
25,1
38,2
100,2
68,1
64,2
151,6
50,4
38,4
38,3
41,1
132,6
383,11
6,1
51,2
82,5
209,5
64,2
56,1
32,2
41,1
108,4
36,2
163,5
120,4
81,3
39,1
78,3
60,3
17,1
154,9
63,3
37,1
147,3
193,14
12,2
239,14
158,7
85,2
163,3
70,1
34,2
0,2
80,6
5,1
433,18
104,6
114,2
15,1
16,1
109,8
11,2
44,2
29,1
46,2
58,2
29,1
20,1
560,20
16,1
5,1
19,2
152,3
111,5
71,5
420,14
39,1
160,7
42,2
34,1
152,6
59,2
118,2
77,3
20,1
38,2
-1,2
37,1
311,15
57,2
31,1
106,3
90,6
153,8
229,7
59,2
94,2
172,8
150,8
63,2
103,4
19,1
32,1
195,11
32,3
43,2
92,3
91,5
7,2
38,5
204,8
16,1
51,1
79,3
27,2
84,4
55,3
29,1
112,4
30,2
19,4
42,3
114,3
96,4
48,4
53,2
25,1
43,1
29,2
34,2
28,2
9,2
22,1
41,1
276,11
15,2
88,3
143,4
116,7
170,7
21,1
115,4
20,1
11,1
57,2
40,1
19,1
13,1
99,3
12,2
83,5
24,1
34,1
48,1
69,1
16,1
154,5
12,1
61,2
78,4
21,1
17,1
23,1
158,5
33,1
80,4
53,2
162,10
294,6
78,4
98,6
46,1
37,2
88,4
126,10
55,4
94,4
18,2
46,4
53,5
26,1
43,3
21,1
20,1
16,1
129,7
54,4
49,1
36,1
57,3
157,7
42,2
64,3
56,3
56,2
103,3
-1,1
40,2
19,1
95,4
50,3
65,3
97,2
21,1
89,4
35,1
50,2
31,1
19,1
19,1
41,2
28,1
19,1
20,2
46,1
57,3
36,1
54,3
31,1
29,1
53,3
35,1
94,3
20,2
16,1
38,1
102,4
30,1
100,2
220,8
65,2
28,2
66,1
51,2
44,1
40,1
44,1
61,1
79,3
44,1
41,1
3,1
37,1
27,2
15,1
25,2
55,2
44,2
183,14
28,1
137,3
16,1
33,3
150,3
58,1
59,2
336,9
64,1
113,3
56,1
30,1
22,1
67,2
262,7
33,4
31,1
81,1
52,1
26,2
27,1
49,1
17,1
59,3
76,2
131,4
27,2
119,3
151,8
54,1
105,5
158,4
142,3
105,4
95,2
26,2
54,2
129,3
197,7
99,6
215,8
111,4
35,3
209,8
28,1
82,3
101,5
35,1
133,3
55,4
74,2
326,12
149,4
81,2
42,1
29,4
36,1
73,3
197,7
226,12
38,1
58,1
6,3
23,2
87,8
36,3
155,4
22,2
70,6
110,4
74,4
38,1
132,4
94,4
57,1
72,3
313,15
65,4
18,2
72,3
82,3
55,1
208,10
70,4
71,1
82,6
3,2
14,4
26,1
27,2
126,3
81,4
26,1
17,2
177,9
36,1
205,17
81,1
28,1
215,6
86,6
40,3
119,3
137,6
157,7
92,3
37,4
110,6
52,2
112,3
39,1
165,7
50,2
8,1
21,1
63,2
25,2
212,6
23,1
92,6
39,1
13,1
149,3
80,1
92,3
78,4
381,14
86,3
32,2
286,9
101,4
49,3
122,2
79,3
8,2
198,10
18,1
72,3
28,1
73,2
63,2
57,1
16,1
177,5
127,7
7,1
297,11
22,1
8,1
83,4
71,2
50,2
2,1
10,1
78,2
25,2
3,1
95,4
21,1
115,3
50,2
72,4
45,2
57,2
62,2
51,4
15,2
63,5
35,3
86,4
22,1
161,6
49,2
35,1
75,6
36,6
117,3
20,1
40,1
42,2
77,8
16,1
84,2
-1,1
93,3
59,3
42,2
107,3
30,1
37,2
26,1
20,1
6,1
26,1
25,1
40,4
106,5
17,2
20,1
110,4
45,1
41,1
23,1
32,2
31,1
18,1
124,6
29,1
29,1
42,1
88,4
89,2
22,2
17,1
40,1
21,1
20,1
82,3
21,2
151,7
55,3
28,2
46,1
247,8
9,1
40,2
24,1
17,2
4,2
105,5
50,4
20,2
27,1
23,2
43,1
63,2
59,4
21,1
27,1
20,1
34,2
20,1
50,1
73,4
21,1
78,4
25,1
64,2
18,1
113,8
20,1
22,1
20,1
29,1
31,2
170,7
26,1
21,1
28,2
40,2
25,2
21,2
48,2
64,1
24,2
55,1
49,1
46,1
115,4
149,11
80,1
24,1
69,1
60,1
17,1
202,6
17,5
175,4
25,1
35,1
92,3
54,1
119,4
74,4
136,3
100,5
57,4
41,1
138,6
156,4
15,1
56,3
41,1
29,1
79,2
100,4
177,7
32,2
48,1
58,6
30,2
26,1
45,2
9,1
28,1
72,2
236,9
97,2
26,1
33,1
19,1
112,2
47,2
177,5
61,1
75,5
25,2
199,4
45,2
38,1
65,1
84,3
54,4
19,2
101,7
58,3
19,1
48,1
170,5
97,6
123,3
40,2
63,4
25,2
82,3
627,24
24,1
149,5
52,2
56,1
18,2
78,4
186,8
69,2
36,2
58,2
197,9
127,4
69,1
32,1
37,1
106,2
142,3
31,1
167,4
22,1
44,1
15,1
113,4
84,4
177,7
96,4
80,3
35,1
115,2
29,1
39,1
41,3
46,2
169,4
30,1
38,1
120,3
132,8
64,2
353,11
172,9
113,4
152,3
171,6
127,5
37,3
20,2
16,2
86,4
25,2
38,1
122,7
25,2
89,4
47,1
25,3
219,8
115,3
40,2
38,2
262,14
45,2
17,1
40,1
91,8
32,1
32,1
34,1
185,9
41,3
39,1
4,2
7,1
318,9
230,6
55,1
47,2
37,1
44,3
144,6
42,1
85,2
27,2
56,3
76,5
45,1
58,4
26,1
21,2
188,9
20,1
4,1
15,1
45,3
17,1
4,1
44,1
36,2
72,3
14,1
33,1
19,1
25,1
4,2
91,6
107,4
28,1
39,1
87,4
33,1
31,2
27,1
140,7
59,3
20,1
26,1
38,3
38,3
45,2
19,1
20,1
29,1
77,2
27,1
18,2
38,1
-3,3
49,2
71,2
88,4
69,6
26,1
21,1
53,4
44,1
83,2
37,1
43,3
48,1
87,2
69,2
115,3
26,2
62,2
48,1
117,2
55,1
48,2
33,1
255,13
102,5
21,2
138,5
302,6
193,7
114,6
59,1
256,15
29,1
75,3
71,3
22,1
119,8
141,3
38,1
43,1
45,2
58,2
51,1
203,5
107,5
95,3
50,1
42,2
74,4
46,1
121,3
85,1
54,2
133,2
37,2
50,1
54,3
67,4
20,2
60,1
247,5
103,4
110,3
34,1
51,2
46,2
73,3
66,2
60,2
44,1
35,4
122,4
57,2
25,2
36,1
28,1
40,4
34,2
36,2
112,5
34,1
17,1
91,4
17,1
33,1
72,2
27,1
79,2
69,2
42,2
220,5
40,1
39,2
83,3
151,8
28,1
50,1
67,1
51,2
36,1
52,2
200,6
140,4
179,6
27,2
78,2
172,6
33,3
62,4
143,4
45,2
84,3
92,6
53,2
2,1
19,3
71,2
84,4
29,3
33,2
81,2
91,4
43,2
114,6
242,10
12,1
23,2
51,4
141,6
15,2
68,2
4,1
12,2
279,10
68,3
277,7
13,1
38,3
189,8
141,5
31,2
17,1
40,1
9,2
32,1
119,5
87,1
19,1
100,6
24,1
32,1
11,1
62,3
12,1
76,4
19,2
145,3
51,4
59,1
134,4
163,7
107,4
80,3
123,5
28,3
137,6
83,5
64,1
108,6
139,5
108,3
168,9
178,6
81,4
30,1
89,3
27,2
59,1
125,5
24,1
191,7
69,4
176,7
24,2
88,8
126,4
58,3
25,2
41,1
15,1
43,2
16,1
50,1
67,4
26,1
91,3
120,4
58,3
47,4
16,2
37,4
61,2
43,2
34,4
78,4
105,3
8,1
42,1
9,1
20,1
20,1
18,1
26,2
16,1
15,1
76,2
45,1
29,1
36,1
32,1
69,3
16,1
35,2
131,7
126,4
50,2
59,2
81,5
27,1
25,1
51,1
61,2
80,4
18,1
103,4
36,2
49,1
18,1
46,2
58,1
36,2
93,9
21,1
48,1
19,1
-2,3
40,1
41,1
46,1
33,1
39,1
50,1
174,6
130,5
80,1
31,2
48,1
83,5
66,1
41,2
219,6
41,2
86,3
183,6
83,4
44,3
37,1
73,8
82,4
162,8
71,5
157,6
54,2
67,5
83,4
45,2
138,10
38,1
174,13
111,4
45,4
39,2
24,3
-1,2
69,2
232,13
141,6
187,6
34,2
292,14
52,2
64,1
111,7
75,5
85,4
89,2
42,2
97,3
120,5
72,2
70,2
74,2
17,1
25,1
106,4
68,2
89,2
21,1
22,4
37,1
200,5
163,5
92,2
284,8
71,2
22,1
129,4
98,2
24,1
69,1
63,1
29,2
302,10
73,2
19,1
177,9
79,5
18,1
32,1
109,4
121,4
17,1
17,1
81,4
218,5
52,4
76,2
61,1
-1,2
69,2
70,3
59,3
94,3
82,2
47,2
96,4
149,4
255,8
156,6
122,3
66,1
246,8
43,1
30,2
26,1
53,1
49,2
54,1
107,2
43,1
214,4
37,1
21,2
69,2
90,2
66,2
83,3
74,1
30,2
172,7
138,5
38,3
58,3
73,4
105,2
21,1
9,1
40,4
152,8
106,5
95,4
71,1
44,1
24,1
54,2
44,1
102,9
89,4
5,2
10,2
88,3
228,8
12,2
45,3
46,1
49,5
179,8
124,4
195,5
218,6
261,10
32,2
192,7
45,2
112,3
-1,2
6,2
50,1
42,1
79,4
216,7
247,8
178,5
175,5
101,3
148,6
37,1
42,1
149,5
41,2
126,3
44,1
65,3
143,4
128,4
63,3
145,7
35,1
61,2
115,6
116,4
100,2
81,4
40,2
33,1
162,9
76,3
35,1
65,2
101,7
21,2
62,1
68,2
18,1
112,6
93,2
37,2
66,6
23,1
49,1
45,2
25,1
41,3
143,6
80,3
39,1
76,3
21,2
43,3
21,1
141,6
62,3
112,6
107,2
92,4
52,2
159,5
45,1
286,9
200,12
23,2
50,1
36,1
53,1
26,2
75,6
68,4
16,1
42,2
76,2
133,3
312,7
19,1
30,2
51,2
103,6
67,2
143,4
18,2
35,2
51,1
69,6
97,3
141,8
20,1
24,1
138,6
44,1
22,1
43,1
59,1
110,3
168,5
41,1
60,2
48,1
76,1
54,1
85,4
81,2
48,1
42,1
21,2
28,1
57,1
292,8
172,7
49,3
108,4
35,1
123,3
99,3
36,2
127,5
15,1
67,6
182,14
107,3
155,6
62,1
25,2
101,5
103,3
58,2
384,17
116,6
75,3
58,2
210,15
48,4
39,1
127,3
44,2
24,1
224,10
46,1
37,2
41,1
172,7
40,1
51,1
28,2
120,6
21,2
72,1
297,9
61,1
45,1
183,6
62,1
48,2
61,2
36,3
147,4
95,3
12,2
39,1
20,2
58,3
48,1
135,4
27,2
54,1
46,2
126,4
11,2
86,1
182,5
113,4
86,4
52,1
129,3
0,1
72,1
81,2
34,1
76,2
31,1
254,8
64,5
86,6
29,1
71,2
23,1
92,3
90,2
140,2
86,2
83,4
69,2
116,5
72,1
58,1
212,7
65,4
87,3
-1,1
16,2
37,3
29,2
19,1
40,4
82,2
114,3
33,2
164,3
117,5
106,4
48,2
114,5
114,2
364,11
36,1
21,2
52,2
53,2
159,7
114,3
245,8
61,1
62,1
90,5
30,2
21,1
271,6
14,1
58,3
38,1
191,7
43,4
160,8
68,3
26,4
49,2
172,4
244,8
40,1
86,4
17,2
54,1
91,2
209,8
278,6
29,1
150,7
24,1
81,4
142,5
190,5
101,7
202,13
75,3
49,1
21,1
15,2
49,2
24,2
37,2
19,2
383,15
33,1
149,9
158,5
42,2
80,3
126,7
95,5
213,9
54,1
163,5
31,1
30,1
285,11
61,1
30,4
18,1
122,4
96,2
43,1
153,10
38,1
35,2
34,4
241,9
42,1
22,2
46,3
54,3
24,1
-1,1
174,5
67,2
29,1
46,3
134,6
18,1
112,2
98,2
55,4
43,3
140,9
28,2
150,5
170,6
114,4
-1,2
68,6
34,1
101,3
13,1
16,1
30,2
85,6
113,6
41,2
65,1
34,2
18,3
75,3
25,1
30,1
64,2
39,1
13,1
11,1
129,6
26,3
106,8
83,5
38,1
18,2
40,1
42,1
17,1
30,1
38,4
20,1
25,2
82,4
30,1
18,1
109,6
59,1
18,2
80,6
51,2
19,1
35,1
21,1
141,5
20,2
50,2
20,2
22,1
22,1
-1,1
84,2
53,2
40,1
45,2
162,5
98,4
30,1
28,1
45,1
82,3
58,2
42,1
45,1
82,3
88,3
18,2
23,1
73,3
176,6
55,3
42,2
-1,1
86,5
197,7
98,2
38,2
85,5
22,3
121,6
86,3
364,16
38,1
123,5
160,7
59,1
191,10
39,1
72,3
45,2
371,14
49,2
34,2
67,2
109,6
37,1
172,5
79,2
41,2
199,5
205,5
72,3
103,4
93,4
45,1
192,5
103,4
-1,2
27,2
49,1
58,2
84,1
131,5
80,4
25,1
108,5
150,3
77,2
93,2
19,1
38,2
113,4
-1,1
27,1
60,1
125,3
172,5
80,2
34,2
40,1
195,4
45,1
-1,1
74,2
38,1
85,2
93,3
89,1
76,4
38,1
129,7
62,2
113,7
41,1
1,1
48,2
18,2
98,7
32,2
16,1
196,6
74,1
54,3
17,1
202,6
55,1
72,3
1,1
51,1
144,5
101,4
23,1
46,1
148,6
238,13
37,4
43,2
67,1
210,8
127,3
61,2
30,1
123,4
124,3
120,4
99,3
35,2
117,3
41,2
220,8
76,2
24,1
238,9
95,4
21,2
71,2
6,1
112,4
4,2
78,3
19,1
66,3
40,2
51,4
123,7
22,2
4,1
45,1
45,3
29,1
12,1
68,6
173,8
80,3
13,1
72,4
314,10
142,6
80,4
21,2
14,1
35,1
98,5
101,6
25,2
188,10
76,3
121,5
35,2
134,9
12,2
93,4
97,2
17,1
38,1
21,2
151,6
82,2
22,1
137,8
12,2
256,11
25,1
67,2
30,1
79,4
92,5
6,1
132,6
15,1
44,1
304,15
20,1
23,1
51,2
92,3
77,2
30,1
14,1
14,1
17,4
26,2
38,2
91,3
35,2
136,5
129,6
59,2
110,5
262,7
51,4
24,1
56,7
42,1
50,2
36,2
84,1
35,1
21,1
99,3
41,1
54,1
48,1
9,1
52,4
28,1
33,1
23,2
69,5
105,2
33,1
69,2
25,1
116,6
39,1
58,2
-1,1
57,2
46,1
44,1
50,3
28,1
99,5
51,1
90,2
122,4
18,1
46,1
23,1
16,1
45,2
80,2
96,5
107,6
42,2
35,3
34,1
34,2
21,2
79,4
59,1
53,2
244,8
39,1
110,4
40,1
49,1
32,1
23,1
18,1
40,1
19,1
21,1
56,3
24,1
24,1
92,2
20,1
18,2
36,1
47,1
38,1
47,1
31,1
84,2
41,1
41,1
164,8
22,1
57,1
62,2
35,1
63,4
27,3
73,2
68,2
59,2
56,2
102,2
24,1
99,4
36,2
53,2
31,1
50,3
33,2
139,4
90,5
65,1
94,8
48,1
197,10
5,1
96,7
18,2
159,10
19,1
60,3
49,1
155,10
80,1
41,2
4,1
33,1
19,1
41,2
-1,1
47,2
70,4
72,2
33,1
120,7
66,4
228,6
47,1
108,3
82,1
38,1
286,7
95,1
125,3
87,2
165,5
79,3
47,1
44,1
100,2
70,1
87,2
93,2
38,1
27,1
86,2
27,1
34,2
29,1
202,8
288,8
35,1
29,2
112,6
47,1
40,2
75,1
75,3
102,3
61,2
-1,2
27,1
149,3
74,6
40,2
19,1
58,4
179,10
41,2
51,1
42,2
218,7
183,5
56,4
65,3
190,7
70,2
63,4
17,1
75,2
137,4
12,1
76,8
37,2
89,3
308,8
158,9
54,2
40,2
78,2
380,12
35,1
454,17
205,8
64,2
39,3
47,1
41,1
4,1
171,6
38,1
16,1
235,8
48,1
151,5
18,2
245,7
31,2
13,2
32,1
29,1
136,5
86,3
104,3
153,7
60,3
17,1
104,4
52,1
182,9
40,1
97,2
92,2
45,2
284,16
223,7
122,4
89,3
55,4
17,1
145,8
11,2
41,1
121,8
14,1
65,2
23,1
61,4
19,2
151,5
141,3
148,5
339,21
49,2
108,8
19,1
218,8
-1,1
38,1
162,4
17,1
93,2
70,1
28,2
9,1
51,2
72,6
160,5
47,1
104,3
112,7
28,2
74,3
55,2
144,6
99,4
159,6
51,1
18,1
280,10
43,1
134,6
37,1
-1,2
36,1
195,4
138,4
184,10
130,5
44,1
163,6
18,1
238,10
71,1
138,4
85,2
94,3
181,10
86,3
150,3
75,3
119,3
10,2
79,2
198,6
31,2
170,12
32,1
19,1
100,8
35,3
38,3
20,1
24,2
19,1
36,1
33,3
119,6
19,1
39,1
8,1
81,6
25,1
125,5
17,1
93,3
150,7
76,3
20,2
59,2
17,2
21,1
22,2
15,1
45,2
5,1
0,2
13,1
36,2
24,1
45,2
42,3
52,1
79,1
28,1
44,3
15,1
13,1
74,2
24,2
15,2
98,2
50,2
47,1
71,3
54,6
147,3
96,2
50,1
43,1
66,6
83,3
128,4
79,6
201,9
40,1
80,1
43,2
16,1
64,3
127,4
28,1
18,1
76,4
67,4
25,1
98,5
30,1
45,1
65,2
39,2
21,1
26,1
25,1
30,1
18,1
48,2
53,1
18,2
24,1
23,1
52,1
23,1
40,1
24,2
20,2
33,1
57,1
92,8
133,4
20,1
42,1
61,4
26,1
26,1
18,1
63,1
161,7
61,3
26,1
32,1
54,1
29,1
40,1
65,1
172,11
23,2
37,1
67,3
67,2
5,2
70,1
52,1
57,2
32,1
45,3
48,1
41,2
71,4
37,1
18,1
49,1
24,2
171,7
79,4
72,4
63,2
92,5
59,3
-1,2
49,1
67,2
45,2
134,5
124,4
54,2
72,2
61,2
38,2
216,5
103,6
42,2
22,1
48,2
73,3
95,3
45,2
79,3
106,4
31,2
221,10
85,5
63,6
21,2
19,2
205,4
47,4
34,2
112,4
134,5
41,1
155,5
9,1
36,2
99,4
138,9
103,4
228,10
439,12
54,3
44,2
30,1
49,1
140,5
37,1
241,7
61,1
96,3
185,6
25,2
276,9
46,1
30,4
123,4
144,7
4,1
91,4
25,2
123,8
194,6
2,1
51,4
221,8
40,1
92,3
248,8
18,2
291,13
39,2
47,1
37,4
13,1
34,2
34,2
102,5
117,7
192,5
90,3
58,1
258,9
28,1
4,2
60,4
40,1
150,5
177,7
11,2
39,3
61,1
29,2
110,4
162,6
92,3
58,4
39,1
50,2
80,5
80,3
321,8
108,8
27,1
140,4
25,2
6,1
50,1
101,5
170,5
63,1
33,2
148,6
102,3
13,1
98,3
29,1
54,2
201,7
11,1
23,1
43,3
65,1
61,4
13,1
7,1
68,1
36,2
99,6
71,1
91,5
81,6
22,2
15,1
22,2
75,3
16,1
40,1
45,1
50,6
191,5
18,1
-1,2
36,1
47,2
92,6
253,8
79,2
-1,2
205,4
62,2
152,5
98,4
189,9
29,1
18,1
21,1
80,4
44,1
38,1
17,1
38,3
22,1
72,2
41,2
72,2
40,3
59,4
43,1
39,2
47,4
58,1
30,1
34,1
118,4
14,1
23,2
13,1
111,6
15,1
293,15
12,1
23,2
-1,1
72,3
71,3
29,1
116,4
156,6
17,2
87,4
33,1
25,1
31,1
57,1
36,4
18,1
48,1
21,2
72,3
204,7
17,1
41,1
11,2
38,2
28,2
36,4
37,1
32,1
16,2
52,2
51,6
82,2
23,2
567,13
18,1
31,1
42,2
26,1
89,2
109,4
24,2
54,5
24,1
-1,1
36,1
176,4
27,4
55,3
64,5
57,4
16,2
22,1
29,2
21,2
16,2
21,2
50,1
82,5
36,1
18,2
67,2
41,1
173,3
18,2
62,1
24,1
23,1
58,2
20,1
17,1
20,2
95,6
58,1
21,1
81,6
120,3
19,1
39,1
38,1
44,1
37,1
47,1
32,1
42,1
54,3
62,4
38,1
26,1
16,1
114,4
31,1
16,1
63,2
78,3
57,6
123,4
41,1
47,3
64,2
94,5
134,4
20,2
99,6
18,1
105,3
7,1
140,5
104,10
156,6
180,5
131,4
22,2
100,4
19,2
50,1
108,5
115,3
189,6
30,2
86,4
190,7
22,2
34,2
85,5
10,1
36,1
111,4
175,3
45,5
30,1
89,7
40,1
29,2
92,4
212,7
42,1
62,2
490,17
117,6
95,4
59,2
17,1
117,3
163,7
61,1
130,4
136,6
41,1
64,2
44,1
217,8
171,4
55,1
65,2
7,1
210,12
58,3
31,1
153,3
48,8
20,1
228,7
46,2
54,2
50,3
35,1
166,7
93,6
17,2
23,1
106,8
66,5
20,1
8,2
4,1
72,3
21,1
142,11
100,4
53,2
135,4
57,4
41,4
19,1
50,3
19,1
92,4
23,1
67,3
75,4
175,6
32,2
164,6
55,3
84,5
25,1
82,3
91,4
207,7
56,2
16,1
60,1
94,3
38,3
59,4
105,4
83,3
86,6
90,2
38,2
120,5
19,1
42,3
26,1
141,8
23,2
7,1
32,1
28,1
55,1
54,3
37,1
208,8
12,1
87,4
25,1
116,7
55,1
15,1
69,3
12,1
61,2
34,3
10,1
175,5
52,5
25,2
23,1
54,2
20,1
145,4
117,8
20,2
37,1
42,1
55,2
87,2
21,1
65,2
21,2
93,4
67,3
84,7
22,1
36,3
75,1
97,4
19,2
42,4
34,2
19,1
20,1
45,2
25,1
20,1
23,1
82,2
47,1
43,1
69,2
39,1
35,1
49,2
73,2
13,1
103,2
188,10
54,2
70,2
89,5
109,5
24,1
282,9
82,4
30,2
38,1
303,14
39,1
94,3
29,2
93,5
94,11
110,6
223,6
22,2
31,2
131,5
64,3
82,6
37,1
142,5
21,1
51,3
92,4
44,3
-1,1
55,3
43,3
100,3
98,4
46,2
87,3
141,3
117,4
141,5
70,5
159,3
93,4
70,2
22,1
26,2
72,4
93,3
51,1
26,2
60,1
23,1
46,2
1,1
105,4
129,3
48,1
78,2
84,3
64,3
183,6
283,6
202,9
105,3
223,5
44,2
120,4
64,4
97,4
76,3
59,1
-1,1
51,1
95,4
134,8
45,2
67,2
